item, itemLabel
http://www.wikidata.org/entity/Q7494251, Sheng Long
http://www.wikidata.org/entity/Q30315462, Elizabeth
http://www.wikidata.org/entity/Q30597357, Overmind
http://www.wikidata.org/entity/Q30598355, Iso
http://www.wikidata.org/entity/Q30919260, Daniel West
http://www.wikidata.org/entity/Q28006858, Bucky Barnes
http://www.wikidata.org/entity/Q56363422, Spy
http://www.wikidata.org/entity/Q56363347, Soldier
http://www.wikidata.org/entity/Q53737957, Aloy
http://www.wikidata.org/entity/Q60755903, Painkiller
http://www.wikidata.org/entity/Q109237033, Frau Engel
http://www.wikidata.org/entity/Q28408271, Guardian Prime
http://www.wikidata.org/entity/Q28409808, Super-Man
http://www.wikidata.org/entity/Q113454563, Ranni the Witch
http://www.wikidata.org/entity/Q56305876, Enid
http://www.wikidata.org/entity/Q116423032, Doc Mitchell
http://www.wikidata.org/entity/Q24961794, Josie Rizal
http://www.wikidata.org/entity/Q5287309, Doctor Destroyer
http://www.wikidata.org/entity/Q5777357, Colette Green
http://www.wikidata.org/entity/Q6968838, "Nathan ""Rad"" Spencer"
http://www.wikidata.org/entity/Q28127242, Lin Lee
http://www.wikidata.org/entity/Q7434067, Scissorman
http://www.wikidata.org/entity/Q9087729, Tina Armstrong
http://www.wikidata.org/entity/Q54959113, Sardath
http://www.wikidata.org/entity/Q50296444, "Aldrich,  Devourer of Gods"
http://www.wikidata.org/entity/Q54855930, Android 21
http://www.wikidata.org/entity/Q1065786, Judge Dredd
http://www.wikidata.org/entity/Q373846, Firmus
http://www.wikidata.org/entity/Q1158866, Vril Dox
http://www.wikidata.org/entity/Q1447249, Doctor Faustus
http://www.wikidata.org/entity/Q1017766, Buster Brown
http://www.wikidata.org/entity/Q930794, Mentor
http://www.wikidata.org/entity/Q1412720, Superboy
http://www.wikidata.org/entity/Q717546, Mezentius
http://www.wikidata.org/entity/Q1640056, Snowy
http://www.wikidata.org/entity/Q660623, Numitor
http://www.wikidata.org/entity/Q684439, Tarpeia
http://www.wikidata.org/entity/Q728059, Musaeus of Athens
http://www.wikidata.org/entity/Q764629, Numa Marcius
http://www.wikidata.org/entity/Q1186720, Den
http://www.wikidata.org/entity/Q1105665, Katz
http://www.wikidata.org/entity/Q919576, Wonder Girl
http://www.wikidata.org/entity/Q654927, Trebellianus
http://www.wikidata.org/entity/Q223440, Lucius Junius Brutus
http://www.wikidata.org/entity/Q633549, Turnus
http://www.wikidata.org/entity/Q922462, Hellgrammite
http://www.wikidata.org/entity/Q945204, Kite Man
http://www.wikidata.org/entity/Q1149808, Brother Voodoo
http://www.wikidata.org/entity/Q1150998, Max Mercury
http://www.wikidata.org/entity/Q1463250, King Kull
http://www.wikidata.org/entity/Q1394575, Skaar
http://www.wikidata.org/entity/Q1778900, Match
http://www.wikidata.org/entity/Q2478434, Smoke
http://www.wikidata.org/entity/Q3549742, Equus
http://www.wikidata.org/entity/Q3482472, Shooting Star
http://www.wikidata.org/entity/Q3543698, Monitor
http://www.wikidata.org/entity/Q3547702, Duela Dent
http://www.wikidata.org/entity/Q3545616, Magenta
http://www.wikidata.org/entity/Q3545330, Firepower
http://www.wikidata.org/entity/Q3487126, Snapdragon
http://www.wikidata.org/entity/Q3544238, Spider
http://www.wikidata.org/entity/Q1753332, Plastique
http://www.wikidata.org/entity/Q1771578, Commander Steel
http://www.wikidata.org/entity/Q3519352, Texas Twister
http://www.wikidata.org/entity/Q3551352, Onomatopoeia
http://www.wikidata.org/entity/Q3544264, Persuader
http://www.wikidata.org/entity/Q3543766, Doop
http://www.wikidata.org/entity/Q2836774, Alicia Masters
http://www.wikidata.org/entity/Q2300110, Blanka
http://www.wikidata.org/entity/Q1752911, Dogmatix
http://www.wikidata.org/entity/Q1892886, Abraham Tuizentfloot
http://www.wikidata.org/entity/Q1908572, Moondragon
http://www.wikidata.org/entity/Q1924369, Detective Van Zwam
http://www.wikidata.org/entity/Q3545397, Bushman
http://www.wikidata.org/entity/Q3484019, Silverclaw
http://www.wikidata.org/entity/Q3543492, Amphibion
http://www.wikidata.org/entity/Q3543794, Jarella
http://www.wikidata.org/entity/Q3544989, Prince Evillo
http://www.wikidata.org/entity/Q3545285, Roxy Rocket
http://www.wikidata.org/entity/Q3545907, Judas Traveller
http://www.wikidata.org/entity/Q3546474, Dreamslayer
http://www.wikidata.org/entity/Q3547349, Charlie-27
http://www.wikidata.org/entity/Q3549267, Esper Lass
http://www.wikidata.org/entity/Q3549645, Dmitri Bukharin
http://www.wikidata.org/entity/Q2348171, Craig Marduk
http://www.wikidata.org/entity/Q2477510, Sektor
http://www.wikidata.org/entity/Q2584238, Calendar Man
http://www.wikidata.org/entity/Q2721594, Quan Chi
http://www.wikidata.org/entity/Q1648966, Star-Spangled Kid
http://www.wikidata.org/entity/Q1643661, Celebrían
http://www.wikidata.org/entity/Q2654161, Maximus
http://www.wikidata.org/entity/Q2418760, Crystal
http://www.wikidata.org/entity/Q2225316, Fred Jones
http://www.wikidata.org/entity/Q3359399, Gorgon
http://www.wikidata.org/entity/Q3193522, Karnak
http://www.wikidata.org/entity/Q4673039, Ace of Spades
http://www.wikidata.org/entity/Q4712422, Albino
http://www.wikidata.org/entity/Q4994272, Supreme
http://www.wikidata.org/entity/Q1982051, Kang the Conqueror
http://www.wikidata.org/entity/Q2068620, Beleg
http://www.wikidata.org/entity/Q4986053, Bug-Eyed Bandit
http://www.wikidata.org/entity/Q3160045, James P. Sullivan
http://www.wikidata.org/entity/Q2907795, Mike Larry
http://www.wikidata.org/entity/Q1762707, Owlman
http://www.wikidata.org/entity/Q4718969, Alexander Goodwin Pierce
http://www.wikidata.org/entity/Q4727774, All-American
http://www.wikidata.org/entity/Q4739906, Amano Jyaku
http://www.wikidata.org/entity/Q4830342, Axel Pressbutton
http://www.wikidata.org/entity/Q4844576, Johnny Sorrow
http://www.wikidata.org/entity/Q4879494, Bee-Man
http://www.wikidata.org/entity/Q4887890, Buffaloman
http://www.wikidata.org/entity/Q4890790, Ed the Happy Clown
http://www.wikidata.org/entity/Q4899624, Beverly Switzler
http://www.wikidata.org/entity/Q4923646, Blackwulf
http://www.wikidata.org/entity/Q4942830, "Boogie,  el aceitoso"
http://www.wikidata.org/entity/Q4958008, Brath Mac Garen
http://www.wikidata.org/entity/Q1771356, Doctor Alchemy
http://www.wikidata.org/entity/Q1773836, Sandy Hawkins
http://www.wikidata.org/entity/Q1865455, Zbygniew Prlwytzkofsky
http://www.wikidata.org/entity/Q1923284, Daphne Blake
http://www.wikidata.org/entity/Q5063908, Cerberus
http://www.wikidata.org/entity/Q5096653, Chief
http://www.wikidata.org/entity/Q5477076, Foxbat
http://www.wikidata.org/entity/Q5104850, Chopper
http://www.wikidata.org/entity/Q5527715, Gauntlet
http://www.wikidata.org/entity/Q10341589, Orochi
http://www.wikidata.org/entity/Q7804681, Timberius
http://www.wikidata.org/entity/Q5115362, Chuck Billy
http://www.wikidata.org/entity/Q96418190, Cuphead
http://www.wikidata.org/entity/Q16175092, Le Quack
http://www.wikidata.org/entity/Q9256427, Eustace Bagge
http://www.wikidata.org/entity/Q12811850, "Simon ""Ghost"" Riley"
http://www.wikidata.org/entity/Q96408967, The Hex Girls
http://www.wikidata.org/entity/Q107335347, Byleth
http://www.wikidata.org/entity/Q5197284, Cy
http://www.wikidata.org/entity/Q5516964, Gaia
http://www.wikidata.org/entity/Q5520817, Ganesh
http://www.wikidata.org/entity/Q7113631, Overdrive
http://www.wikidata.org/entity/Q7088114, Olivier
http://www.wikidata.org/entity/Q7074796, Oberon
http://www.wikidata.org/entity/Q6968414, Natas
http://www.wikidata.org/entity/Q7196235, Pinky Dinky Doo
http://www.wikidata.org/entity/Q7171506, Pestilence
http://www.wikidata.org/entity/Q7208437, Poison
http://www.wikidata.org/entity/Q7035187, Nikki
http://www.wikidata.org/entity/Q252737, Hanswurst
http://www.wikidata.org/entity/Q7194858, Pinball
http://www.wikidata.org/entity/Q6880461, Mistress Quickly
http://www.wikidata.org/entity/Q7025082, Nicholas Blake
http://www.wikidata.org/entity/Q5372843, Emma Hollis
http://www.wikidata.org/entity/Q2558667, Lockjaw
http://www.wikidata.org/entity/Q5585033, Gordon Cresswell
http://www.wikidata.org/entity/Q6772799, Marreau
http://www.wikidata.org/entity/Q6876727, Miss Grundy
http://www.wikidata.org/entity/Q6944284, Muviro
http://www.wikidata.org/entity/Q7124366, Pagla Dashu
http://www.wikidata.org/entity/Q7160101, Pee-Wee Harris
http://www.wikidata.org/entity/Q7225812, Polly O'Keefe
http://www.wikidata.org/entity/Q7246092, Private Frank Pike
http://www.wikidata.org/entity/Q716794, Fëanor
http://www.wikidata.org/entity/Q6917411, Mother Night
http://www.wikidata.org/entity/Q217190, Fingolfin
http://www.wikidata.org/entity/Q7053134, Normie Osborn
http://www.wikidata.org/entity/Q7053269, Norrin Weismeyer
http://www.wikidata.org/entity/Q7072021, O-Sensei
http://www.wikidata.org/entity/Q7171303, Peräsmies
http://www.wikidata.org/entity/Q545043, Leo Belgicus
http://www.wikidata.org/entity/Q2531690, Olive Oyl
http://www.wikidata.org/entity/Q2576702, Eobard Thawne
http://www.wikidata.org/entity/Q2624416, Saturn Girl
http://www.wikidata.org/entity/Q1892035, levitation
http://www.wikidata.org/entity/Q2528136, Dream
http://www.wikidata.org/entity/Q4387885, Gen
http://www.wikidata.org/entity/Q4827730, Stephen Colbert
http://www.wikidata.org/entity/Q5304690, Dracula
http://www.wikidata.org/entity/Q5502692, Frenchie
http://www.wikidata.org/entity/Q5528035, Gavel
http://www.wikidata.org/entity/Q6482504, Lamprey
http://www.wikidata.org/entity/Q6542426, Libra
http://www.wikidata.org/entity/Q5449313, Fin
http://www.wikidata.org/entity/Q6547849, Lilith
http://www.wikidata.org/entity/Q5506144, Frost
http://www.wikidata.org/entity/Q6510432, Leather
http://www.wikidata.org/entity/Q5515336, Gabe Jones
http://www.wikidata.org/entity/Q6730366, Maggy
http://www.wikidata.org/entity/Q5672581, Harry Stein
http://www.wikidata.org/entity/Q4058093, Azazello
http://www.wikidata.org/entity/Q5450156, Finesse
http://www.wikidata.org/entity/Q5071411, Chandramukhi
http://www.wikidata.org/entity/Q6655699, Live Wire
http://www.wikidata.org/entity/Q1424662, omniscience
http://www.wikidata.org/entity/Q2539056, Dane Whitman
http://www.wikidata.org/entity/Q3321476, Monsieur Tranquille
http://www.wikidata.org/entity/Q4822547, Flattus Maximus
http://www.wikidata.org/entity/Q4862102, Baron Ambrosia
http://www.wikidata.org/entity/Q4909972, Bill Lumbergh
http://www.wikidata.org/entity/Q5451254, Fire-Eater
http://www.wikidata.org/entity/Q662917, Joachim-Raphaël Boronali
http://www.wikidata.org/entity/Q1341441, force field
http://www.wikidata.org/entity/Q2524169, Viking Prince
http://www.wikidata.org/entity/Q2539485, Darkhawk
http://www.wikidata.org/entity/Q3340502, Nicolas Le Floch
http://www.wikidata.org/entity/Q6524342, Leo Zelinsky
http://www.wikidata.org/entity/Q6651359, Little Plum
http://www.wikidata.org/entity/Q6679237, Lord Fanny
http://www.wikidata.org/entity/Q6681407, Lorna the Jungle Girl
http://www.wikidata.org/entity/Q6730311, Maggie Sawyer
http://www.wikidata.org/entity/Q5395966, Cuto
http://www.wikidata.org/entity/Q1149649, therianthropy
http://www.wikidata.org/entity/Q5370036, Maya Fey
http://www.wikidata.org/entity/Q5397539, Matthew Cable
http://www.wikidata.org/entity/Q5402926, Ethan Edwards
http://www.wikidata.org/entity/Q5414980, Ev Teel Urizen
http://www.wikidata.org/entity/Q5447864, Fighting American
http://www.wikidata.org/entity/Q5467404, Forbush Man
http://www.wikidata.org/entity/Q5494255, Freakmaster
http://www.wikidata.org/entity/Q5516076, Gabrielle Haller
http://www.wikidata.org/entity/Q5524266, Garryn Bek
http://www.wikidata.org/entity/Q5531988, General Jumbo
http://www.wikidata.org/entity/Q5532284, General Wade Eiling
http://www.wikidata.org/entity/Q5532314, General Zahl
http://www.wikidata.org/entity/Q5533269, Genius Jones
http://www.wikidata.org/entity/Q5545623, George W. Geezil
http://www.wikidata.org/entity/Q5567057, Glass Joe
http://www.wikidata.org/entity/Q5571493, Glorian
http://www.wikidata.org/entity/Q5600087, Great Tiger
http://www.wikidata.org/entity/Q5653016, Happy Sam Sawyer
http://www.wikidata.org/entity/Q6128744, Simon Belmont
http://www.wikidata.org/entity/Q182154, time travel
http://www.wikidata.org/entity/Q844197, remote viewing
http://www.wikidata.org/entity/Q1093766, The Force
http://www.wikidata.org/entity/Q3915051, Jade
http://www.wikidata.org/entity/Q4011044, Vibe
http://www.wikidata.org/entity/Q2414379, The Spider
http://www.wikidata.org/entity/Q4353460, Roadblock
http://www.wikidata.org/entity/Q3842372, Madman
http://www.wikidata.org/entity/Q2407659, Roulette
http://www.wikidata.org/entity/Q220623, psionics
http://www.wikidata.org/entity/Q520667, precognition
http://www.wikidata.org/entity/Q2301061, Sondermann
http://www.wikidata.org/entity/Q188681, resurrection
http://www.wikidata.org/entity/Q193942, immortality
http://www.wikidata.org/entity/Q620450, Saul Tigh
http://www.wikidata.org/entity/Q1141803, omnipotence
http://www.wikidata.org/entity/Q790024, extrasensory perception
http://www.wikidata.org/entity/Q4129511, Ashley Graham
http://www.wikidata.org/entity/Q170612, telepathy
http://www.wikidata.org/entity/Q337935, necromancy
http://www.wikidata.org/entity/Q773851, Leoben Conoy
http://www.wikidata.org/entity/Q2339828, Toyman
http://www.wikidata.org/entity/Q2365240, Ancient One
http://www.wikidata.org/entity/Q2393694, Attuma
http://www.wikidata.org/entity/Q2426158, Time Trapper
http://www.wikidata.org/entity/Q2447271, Mongul
http://www.wikidata.org/entity/Q2451257, Kanjar Ro
http://www.wikidata.org/entity/Q3980428, Talim
http://www.wikidata.org/entity/Q3802007, Iris West II
http://www.wikidata.org/entity/Q3802101, Iron Munro
http://www.wikidata.org/entity/Q3809981, Jonni Future
http://www.wikidata.org/entity/Q3815093, Kid Quantum
http://www.wikidata.org/entity/Q3855221, Merry Pemberton
http://www.wikidata.org/entity/Q3982493, Technovore
http://www.wikidata.org/entity/Q3990556, Thom Kallor
http://www.wikidata.org/entity/Q3855973, Mia Fey
http://www.wikidata.org/entity/Q6798570, Mazikeen
http://www.wikidata.org/entity/Q8028726, Wizard
http://www.wikidata.org/entity/Q6844151, Mighty Man
http://www.wikidata.org/entity/Q6774601, Martha Washington
http://www.wikidata.org/entity/Q6816398, Menagerie
http://www.wikidata.org/entity/Q8027928, Witchfire
http://www.wikidata.org/entity/Q6899893, Monica
http://www.wikidata.org/entity/Q9300594, Astaroth
http://www.wikidata.org/entity/Q8073534, Zola
http://www.wikidata.org/entity/Q6845565, Mikado
http://www.wikidata.org/entity/Q7978499, The Web
http://www.wikidata.org/entity/Q10746706, Ganryu
http://www.wikidata.org/entity/Q8074110, Zookeeper
http://www.wikidata.org/entity/Q6785008, Master Darque
http://www.wikidata.org/entity/Q6808936, Megaton Man
http://www.wikidata.org/entity/Q6835049, Michael Van Patrick
http://www.wikidata.org/entity/Q6872517, Miraclewoman
http://www.wikidata.org/entity/Q6902863, Monstergirl
http://www.wikidata.org/entity/Q6928642, Mr. Fish
http://www.wikidata.org/entity/Q7026186, Nicholas Scratch
http://www.wikidata.org/entity/Q7198513, Piston Hondo
http://www.wikidata.org/entity/Q7839176, Trevor Goodchild
http://www.wikidata.org/entity/Q7983536, Werner von Strucker
http://www.wikidata.org/entity/Q7993928, Whisper A'Daire
http://www.wikidata.org/entity/Q7995471, Kasper Cole
http://www.wikidata.org/entity/Q8031959, Wong-Chu
http://www.wikidata.org/entity/Q8044908, Xombi
http://www.wikidata.org/entity/Q8054269, Yoddha
http://www.wikidata.org/entity/Q8965181, Wild Pack
http://www.wikidata.org/entity/Q10330459, Minute-Man
http://www.wikidata.org/entity/Q105274289, Sulabha
http://www.wikidata.org/entity/Q105821400, İbn-i Arabi
http://www.wikidata.org/entity/Q107556456, Elmo Aardvark
http://www.wikidata.org/entity/Q110722605, Dr. Rick
http://www.wikidata.org/entity/Q8031734, Wonder Boy
http://www.wikidata.org/entity/Q7370722, Rotwang
http://www.wikidata.org/entity/Q7456669, Sethurama Iyer
http://www.wikidata.org/entity/Q7547349, Snappy Sammy Smoot
http://www.wikidata.org/entity/Q8044079, Xia Ziwei
http://www.wikidata.org/entity/Q19873970, Breckinridge Elkins
http://www.wikidata.org/entity/Q16156103, Marissa Faireborn
http://www.wikidata.org/entity/Q17006768, Geraldine Jones
http://www.wikidata.org/entity/Q17108817, Inki
http://www.wikidata.org/entity/Q7927435, Victorius
http://www.wikidata.org/entity/Q18217229, Sepulchrave
http://www.wikidata.org/entity/Q7805510, Timebroker
http://www.wikidata.org/entity/Q7811674, Tobias Whale
http://www.wikidata.org/entity/Q7830489, Toxyn
http://www.wikidata.org/entity/Q7863208, U.S. Jones
http://www.wikidata.org/entity/Q7880317, Ultra-Man
http://www.wikidata.org/entity/Q7900507, Uri-On
http://www.wikidata.org/entity/Q7914646, Vanessa Fisk
http://www.wikidata.org/entity/Q8000449, WildStar
http://www.wikidata.org/entity/Q8051788, Yellow Peri
http://www.wikidata.org/entity/Q8253761, Hypno-Hustler
http://www.wikidata.org/entity/Q28126610, Martin Muntor
http://www.wikidata.org/entity/Q29025555, Dasan and Vijayan
http://www.wikidata.org/entity/Q42309653, Zdravko Kiselov
http://www.wikidata.org/entity/Q97473991, Unique
http://www.wikidata.org/entity/Q107556652, Courier
http://www.wikidata.org/entity/Q107185785, Fushi
http://www.wikidata.org/entity/Q108899299, Shuri
http://www.wikidata.org/entity/Q111954996, Nelson Lee
http://www.wikidata.org/entity/Q105973146, Enteng Kabisote
http://www.wikidata.org/entity/Q105973230, Hayme Hatun
http://www.wikidata.org/entity/Q106946825, Sylvando
http://www.wikidata.org/entity/Q107639681, Mordhwaj
http://www.wikidata.org/entity/Q107639694, Misfit Elephant
http://www.wikidata.org/entity/Q107740248, Zari Tomaz and Zari Tarazi
http://www.wikidata.org/entity/Q107995560, Maurice the Hormone Monster
http://www.wikidata.org/entity/Q97325108, Bugcat Capoo
http://www.wikidata.org/entity/Q108933939, Howard the Duck
http://www.wikidata.org/entity/Q110588584, Seong Gi-hun
http://www.wikidata.org/entity/Q110852301, Simon Krieger
http://www.wikidata.org/entity/Q111954884, Lucky Simpson
http://www.wikidata.org/entity/Q2740033, Triton
http://www.wikidata.org/entity/Q7993922, Whisper
http://www.wikidata.org/entity/Q11680834, Conan
http://www.wikidata.org/entity/Q12964321, Goldeneye
http://www.wikidata.org/entity/Q16002515, Alice
http://www.wikidata.org/entity/Q16227832, Knight
http://www.wikidata.org/entity/Q17012238, Nemesis
http://www.wikidata.org/entity/Q16387264, Nature Boy
http://www.wikidata.org/entity/Q16994265, Golden Boy
http://www.wikidata.org/entity/Q17090329, Ludi
http://www.wikidata.org/entity/Q17061625, Painter
http://www.wikidata.org/entity/Q17012493, Nightside
http://www.wikidata.org/entity/Q7798596, Thrust
http://www.wikidata.org/entity/Q16954514, Bunker
http://www.wikidata.org/entity/Q16592823, Anna Watson
http://www.wikidata.org/entity/Q106611300, Tyler Ronan
http://www.wikidata.org/entity/Q24912110, Wallace West
http://www.wikidata.org/entity/Q17104523, David Singh
http://www.wikidata.org/entity/Q26255328, Flavia Domitilla
http://www.wikidata.org/entity/Q12964231, Ghaur
http://www.wikidata.org/entity/Q12965310, Jimmy Woo
http://www.wikidata.org/entity/Q17019529, Sigyn
http://www.wikidata.org/entity/Q16386592, Ladyhawk
http://www.wikidata.org/entity/Q16210765, Caesar Martinez
http://www.wikidata.org/entity/Q16385069, Ashley Kafka
http://www.wikidata.org/entity/Q16386826, Alphonso MacKenzie
http://www.wikidata.org/entity/Q16386749, Lord Dark Wind
http://www.wikidata.org/entity/Q16988033, Brutacus
http://www.wikidata.org/entity/Q16995485, Hiro Takachiho
http://www.wikidata.org/entity/Q17022155, Steel Serpent
http://www.wikidata.org/entity/Q17061931, Pandapool
http://www.wikidata.org/entity/Q17066180, Rebecca Banner
http://www.wikidata.org/entity/Q17104938, Doctor Thirteen
http://www.wikidata.org/entity/Q7578321, Spittor
http://www.wikidata.org/entity/Q19878234, Fizzle
http://www.wikidata.org/entity/Q13582671, King Standish
http://www.wikidata.org/entity/Q16828778, Cammi
http://www.wikidata.org/entity/Q14621039, Black Flash
http://www.wikidata.org/entity/Q28531070, Ritchie Simpson
http://www.wikidata.org/entity/Q15796480, Ex Nihilo (comics)
http://www.wikidata.org/entity/Q16161312, Manitou Raven
http://www.wikidata.org/entity/Q16201122, Dark Ranger
http://www.wikidata.org/entity/Q16201680, Judge Grice
http://www.wikidata.org/entity/Q16989280, Death Locket
http://www.wikidata.org/entity/Q16992320, Elaine Banner
http://www.wikidata.org/entity/Q17144714, Mister Rasputin
http://www.wikidata.org/entity/Q19867627, Shiklah
http://www.wikidata.org/entity/Q24207082, Cockroach Hamilton
http://www.wikidata.org/entity/Q24207819, Morty Smith
http://www.wikidata.org/entity/Q25143933, Angel Devlin
http://www.wikidata.org/entity/Q6526804, Leonus
http://www.wikidata.org/entity/Q6720587, Ma'alefa'ak
http://www.wikidata.org/entity/Q28404662, Hamir the Hermit
http://www.wikidata.org/entity/Q28432946, Robbie Reyes
http://www.wikidata.org/entity/Q6795280, Max Sterling
http://www.wikidata.org/entity/Q7597323, Stallior
http://www.wikidata.org/entity/Q24877471, Emily Kaldwin
http://www.wikidata.org/entity/Q85362803, Projekt Melody
http://www.wikidata.org/entity/Q4734970, Alpha
http://www.wikidata.org/entity/Q7622696, Streamline
http://www.wikidata.org/entity/Q7558189, Solitaire
http://www.wikidata.org/entity/Q7885781, Union Jack
http://www.wikidata.org/entity/Q7914810, Vanguard
http://www.wikidata.org/entity/Q7798900, Thunder
http://www.wikidata.org/entity/Q7826789, Torque
http://www.wikidata.org/entity/Q7860927, Typeface
http://www.wikidata.org/entity/Q7852565, Tumbler
http://www.wikidata.org/entity/Q4740770, Amazing-Man
http://www.wikidata.org/entity/Q19882064, Zero
http://www.wikidata.org/entity/Q7825583, Torchy
http://www.wikidata.org/entity/Q20747610, Drusilla
http://www.wikidata.org/entity/Q20657244, Mainframe
http://www.wikidata.org/entity/Q7616965, Stiletto
http://www.wikidata.org/entity/Q20979300, Aldrich Killian
http://www.wikidata.org/entity/Q7969396, Warhawk
http://www.wikidata.org/entity/Q4665259, Abdul Alhazred
http://www.wikidata.org/entity/Q7560782, Sonambulo
http://www.wikidata.org/entity/Q4668817, Abraham Cornelius
http://www.wikidata.org/entity/Q4675064, Acrata
http://www.wikidata.org/entity/Q4701169, Akira Okuzaki
http://www.wikidata.org/entity/Q4727538, Aliyah Bishop
http://www.wikidata.org/entity/Q4764738, Animal-Vegetable-Mineral Man
http://www.wikidata.org/entity/Q7562776, Soothran
http://www.wikidata.org/entity/Q7576995, Spider-X
http://www.wikidata.org/entity/Q7586636, Ssard
http://www.wikidata.org/entity/Q7597019, Stained Glass Scarlet
http://www.wikidata.org/entity/Q7607112, Stella Olemaun
http://www.wikidata.org/entity/Q7623869, Striker Z
http://www.wikidata.org/entity/Q7641936, Super-Hip
http://www.wikidata.org/entity/Q7820288, Tomorrow Woman
http://www.wikidata.org/entity/Q7844005, Trish Tilby
http://www.wikidata.org/entity/Q7881904, Un-Men
http://www.wikidata.org/entity/Q7920179, Venomm
http://www.wikidata.org/entity/Q7926755, Victoria Hand
http://www.wikidata.org/entity/Q7936682, Vita-Man
http://www.wikidata.org/entity/Q21197515, Abe Martin of Brown County
http://www.wikidata.org/entity/Q4387528, Ralf Jones
http://www.wikidata.org/entity/Q3545366, Wrath
http://www.wikidata.org/entity/Q3543469, Fury
http://www.wikidata.org/entity/Q3549229, Aragorn
http://www.wikidata.org/entity/Q3549775, Mist
http://www.wikidata.org/entity/Q3543483, Tala
http://www.wikidata.org/entity/Q3545118, Gearhead
http://www.wikidata.org/entity/Q4762047, Angel
http://www.wikidata.org/entity/Q3569483, Witchfire
http://www.wikidata.org/entity/Q5304635, Draco
http://www.wikidata.org/entity/Q5463295, Flyer
http://www.wikidata.org/entity/Q5529061, Gazelle
http://www.wikidata.org/entity/Q5420096, Exeter
http://www.wikidata.org/entity/Q5319099, Dynamo
http://www.wikidata.org/entity/Q5523164, Gargantua
http://www.wikidata.org/entity/Q5467422, Force
http://www.wikidata.org/entity/Q5494158, Freak
http://www.wikidata.org/entity/Q5595509, Grandpa
http://www.wikidata.org/entity/Q5500094, Free Spirit
http://www.wikidata.org/entity/Q5456606, The Flag
http://www.wikidata.org/entity/Q5577293, Gog
http://www.wikidata.org/entity/Q5463291, Flycatcher
http://www.wikidata.org/entity/Q5457985, Flattop
http://www.wikidata.org/entity/Q2376772, Gävle goat
http://www.wikidata.org/entity/Q3606305, Aftershock
http://www.wikidata.org/entity/Q5402860, Ethan
http://www.wikidata.org/entity/Q3331716, Mystek
http://www.wikidata.org/entity/Q2610060, Gildor Inglorion
http://www.wikidata.org/entity/Q3544967, Validus
http://www.wikidata.org/entity/Q3547405, Effigy
http://www.wikidata.org/entity/Q5336049, Eddie Fyers
http://www.wikidata.org/entity/Q5351686, El Negro Blanco
http://www.wikidata.org/entity/Q5358830, Element Girl
http://www.wikidata.org/entity/Q5402703, Eternal Warrior
http://www.wikidata.org/entity/Q5444132, Fergee
http://www.wikidata.org/entity/Q5455889, Myg
http://www.wikidata.org/entity/Q5463312, Flygirl
http://www.wikidata.org/entity/Q5479846, Francine Langstrom
http://www.wikidata.org/entity/Q5496708, Freddie Fear
http://www.wikidata.org/entity/Q5500485, Freedom Beast
http://www.wikidata.org/entity/Q5574114, Gnasher
http://www.wikidata.org/entity/Q5583952, Goom
http://www.wikidata.org/entity/Q5586467, Gorilla Girl
http://www.wikidata.org/entity/Q5769211, Hiram Lodge
http://www.wikidata.org/entity/Q3267463, Lunatik
http://www.wikidata.org/entity/Q3281842, Malekith the Accursed
http://www.wikidata.org/entity/Q3285766, Mangog
http://www.wikidata.org/entity/Q3335564, Nancy Callahan
http://www.wikidata.org/entity/Q3481183, Gregory Herd
http://www.wikidata.org/entity/Q3506090, Cybermancer
http://www.wikidata.org/entity/Q3526078, "Peter Cannon,  Thunderbolt"
http://www.wikidata.org/entity/Q3544319, Carl Draper
http://www.wikidata.org/entity/Q3544272, Nora Fries
http://www.wikidata.org/entity/Q3545371, Crimson Fox
http://www.wikidata.org/entity/Q3549256, Hulk 2099
http://www.wikidata.org/entity/Q3550921, Dominic Fortune
http://www.wikidata.org/entity/Q3613591, Amanda Sefton
http://www.wikidata.org/entity/Q2797625, Whomping Willow
http://www.wikidata.org/entity/Q96419263, Roku
http://www.wikidata.org/entity/Q5973719, ISAAC
http://www.wikidata.org/entity/Q5913451, Hourman
http://www.wikidata.org/entity/Q6198986, Jim Wilson
http://www.wikidata.org/entity/Q6754469, Mara
http://www.wikidata.org/entity/Q18351238, Inajira
http://www.wikidata.org/entity/Q115914602, Charlie Spring
http://www.wikidata.org/entity/Q6073331, Ironwolf
http://www.wikidata.org/entity/Q5949702, Hussar
http://www.wikidata.org/entity/Q6194362, Jim Corrigan
http://www.wikidata.org/entity/Q5910507, Hot Stuff the Little Devil
http://www.wikidata.org/entity/Q5966655, La familia Trapisonda
http://www.wikidata.org/entity/Q6103238, Izzy Sinclair
http://www.wikidata.org/entity/Q6118000, Sam Witwicky
http://www.wikidata.org/entity/Q6165352, Javelynn
http://www.wikidata.org/entity/Q107154963, Kake
http://www.wikidata.org/entity/Q107185743, Supernova
http://www.wikidata.org/entity/Q115472882, White Wolf
http://www.wikidata.org/entity/Q634195, onryō
http://www.wikidata.org/entity/Q753773, Glorfindel
http://www.wikidata.org/entity/Q718383, Gil-galad
http://www.wikidata.org/entity/Q719208, Celeborn
http://www.wikidata.org/entity/Q719647, Círdan
http://www.wikidata.org/entity/Q44121, Lobo
